"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_block_loop","count_delay","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_instruction_cue","count_instructions","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_new_sketchpad_5","count_plus_instruction","count_post_cue","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","cue","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_5","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_5","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_block_loop","time_delay","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_instruction_cue","time_instructions","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_new_sketchpad_5","time_plus_instruction","time_post_cue","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"8","","undefined","undefined","1526.82080925","1526.82080925","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","172","2","0","NA","NA","NA","NA","172","NA","161","NA","NA","NA","172","NA","172","0","NA","161","0","NA","NA","161","0","172","172","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","172","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","space","space","2124","NA","30561","5837","66327","NA","NA","145669","NA","2124","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2808305","160887","4300","NA","NA","NA","NA","2812317","NA","1651193","NA","NA","NA","2812317","NA","2809303","306257","NA","1648699","196483","NA","NA","1644189","1717575","2814444","2808294","NA","1643673","Extended template","0","264140","173","yes","1024","QUALITY"
"5","495","undefined","undefined","1520.47126437","1520.47126437","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","173","2","0","NA","NA","NA","NA","173","NA","161","NA","NA","NA","173","NA","173","0","NA","161","0","NA","NA","161","0","173","173","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","173","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","422","NA","30561","5837","66327","NA","NA","145669","NA","422","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2815232","160887","4300","NA","NA","NA","NA","2819243","NA","1651193","NA","NA","NA","2819243","NA","2816230","306257","NA","1648699","196483","NA","NA","1644189","1717575","2819668","2815222","NA","1643673","Extended template","0","264562","174","yes","1024","IMPACT"
"5","495","undefined","undefined","1528.78285714","1528.78285714","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","174","2","0","NA","NA","NA","NA","174","NA","161","NA","NA","NA","174","NA","174","0","NA","161","0","NA","NA","161","0","174","174","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","174","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","space","space","2975","NA","30561","5837","66327","NA","NA","145669","NA","2975","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2820454","160887","4300","NA","NA","NA","NA","2824466","NA","1651193","NA","NA","NA","2824466","NA","2821452","306257","NA","1648699","196483","NA","NA","1644189","1717575","2827444","2820444","NA","1643673","Extended template","0","267537","175","yes","1024","MOUTH"
"1","3495","undefined","undefined","1534.22159091","1534.22159091","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","175","2","0","NA","NA","NA","NA","175","NA","161","NA","NA","NA","175","NA","175","0","NA","161","0","NA","NA","161","0","175","175","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","175","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","2486","NA","30561","5837","66327","NA","NA","145669","NA","2486","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2828231","160887","4300","NA","NA","NA","NA","2832243","NA","1651193","NA","NA","NA","2832243","NA","2829230","306257","NA","1648699","196483","NA","NA","1644189","1717575","2834732","2828222","NA","1643673","Extended template","0","270023","176","yes","1024","WINDOW"
"8","","undefined","undefined","1528.19774011","1528.19774011","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","176","2","0","NA","NA","NA","NA","176","NA","161","NA","NA","NA","176","NA","176","0","NA","161","0","NA","NA","161","0","176","176","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","176","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","468","NA","30561","5837","66327","NA","NA","145669","NA","468","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2835520","160887","4300","NA","NA","NA","NA","2839532","NA","1651193","NA","NA","NA","2839532","NA","2836519","306257","NA","1648699","196483","NA","NA","1644189","1717575","2840003","2835510","NA","1643673","Extended template","0","270491","177","yes","1024","WISE"
"7","","undefined","undefined","1532.23595506","1532.23595506","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","177","2","0","NA","NA","NA","NA","177","NA","161","NA","NA","NA","177","NA","177","0","NA","161","0","NA","NA","161","0","177","177","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","177","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","4","NA","space","space","space","NA","NA","space","NA","4","NA","NA","NA","space","space","2247","NA","30561","5837","66327","NA","NA","145669","NA","2247","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2840789","160887","4300","NA","NA","NA","NA","2844802","NA","1651193","NA","NA","NA","2844802","NA","2841788","306257","NA","1648699","196483","NA","NA","1644189","1717575","2847052","2840779","NA","1643673","Extended template","0","272738","178","yes","1024","RAIN"
"2","495","undefined","undefined","1550.12290503","1550.12290503","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","178","2","0","NA","NA","NA","NA","178","NA","161","NA","NA","NA","178","NA","178","0","NA","161","0","NA","NA","161","0","178","178","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","178","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","space","space","4734","NA","30561","5837","66327","NA","NA","145669","NA","4734","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2847840","160887","4300","NA","NA","NA","NA","2851851","NA","1651193","NA","NA","NA","2851851","NA","2848838","306257","NA","1648699","196483","NA","NA","1644189","1717575","2856588","2847830","NA","1643673","Extended template","0","277472","179","yes","1024","ABILITY"
"6","1495","undefined","undefined","1548.97222222","1548.97222222","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","179","2","0","NA","NA","NA","NA","179","NA","161","NA","NA","NA","179","NA","179","0","NA","161","0","NA","NA","161","0","179","179","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","179","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","space","space","1343","NA","30561","5837","66327","NA","NA","145669","NA","1343","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2857479","160887","4300","NA","NA","NA","NA","2861490","NA","1651193","NA","NA","NA","2861490","NA","2858477","306257","NA","1648699","196483","NA","NA","1644189","1717575","2862836","2857469","NA","1643673","Extended template","0","278815","180","yes","1024","DEPTH"
"3","1495","undefined","undefined","1544.96132597","1544.96132597","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","180","2","0","NA","NA","NA","NA","180","NA","161","NA","NA","NA","180","NA","180","0","NA","161","0","NA","NA","161","0","180","180","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","180","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","823","NA","30561","5837","66327","NA","NA","145669","NA","823","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2863623","160887","4300","NA","NA","NA","NA","2867634","NA","1651193","NA","NA","NA","2867634","NA","2864621","306257","NA","1648699","196483","NA","NA","1644189","1717575","2868460","2863613","NA","1643673","Extended template","0","279638","181","yes","1024","HAIR"
"2","495","undefined","undefined","1549.80769231","1549.80769231","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","181","2","0","NA","NA","NA","NA","181","NA","161","NA","NA","NA","181","NA","181","0","NA","161","0","NA","NA","161","0","181","181","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","181","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","2427","NA","30561","5837","66327","NA","NA","145669","NA","2427","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2869250","160887","4300","NA","NA","NA","NA","2873262","NA","1651193","NA","NA","NA","2873262","NA","2870249","306257","NA","1648699","196483","NA","NA","1644189","1717575","2875692","2869240","NA","1643673","Extended template","0","282065","182","yes","1024","LAWYER"
"5","495","undefined","undefined","1550.04371585","1550.04371585","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","182","2","0","NA","NA","NA","NA","182","NA","161","NA","NA","NA","182","NA","182","0","NA","161","0","NA","NA","161","0","182","182","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","182","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","1593","NA","30561","5837","66327","NA","NA","145669","NA","1593","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2876477","160887","4300","NA","NA","NA","NA","2880488","NA","1651193","NA","NA","NA","2880488","NA","2877475","306257","NA","1648699","196483","NA","NA","1644189","1717575","2882084","2876467","NA","1643673","Extended template","0","283658","183","yes","1024","LABEL"
"4","3495","undefined","undefined","1546.34782609","1546.34782609","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","183","2","0","NA","NA","NA","NA","183","NA","161","NA","NA","NA","183","NA","183","0","NA","161","0","NA","NA","161","0","183","183","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","183","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","870","NA","30561","5837","66327","NA","NA","145669","NA","870","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2882872","160887","4300","NA","NA","NA","NA","2886883","NA","1651193","NA","NA","NA","2886883","NA","2883870","306257","NA","1648699","196483","NA","NA","1644189","1717575","2887756","2882862","NA","1643673","Extended template","0","284528","184","yes","1024","MOVE"
"8","","undefined","undefined","1543.28648649","1543.28648649","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","184","2","0","NA","NA","NA","NA","184","NA","161","NA","NA","NA","184","NA","184","0","NA","161","0","NA","NA","161","0","184","184","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","184","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","980","NA","30561","5837","66327","NA","NA","145669","NA","980","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2888545","160887","4300","NA","NA","NA","NA","2892557","NA","1651193","NA","NA","NA","2892557","NA","2889543","306257","NA","1648699","196483","NA","NA","1644189","1717575","2893540","2888535","NA","1643673","Extended template","0","285508","185","yes","1024","DEBUT"
